ESR1,ZKSCAN1
ESR1,ZNF652
ESR2,ARNT
ESR2,BRCA1
ESR2,CCNT2
ESR2,CHD2
ESR2,CREB1
ESR2,CREB3L4
ESR2,CREB5
ESR2,CUX1
ESR2,ELF2
ESR2,EP300
ESR2,ESRRB
ESR2,ETV6
ESR2,FOXJ2
ESR2,FOXJ3
ESR2,FOXK1
ESR2,FOXO3
ESR2,FOXP1
ESR2,FOXP4
ESR2,GABPA
ESR2,GRHL2
ESR2,HDAC2
ESR2,KLF5
ESR2,LMX1B
ESR2,MEOX2
ESR2,MGA
ESR2,MLXIPL
ESR2,NFATC3
ESR2,NFIB
ESR2,NFIC
ESR2,NFIX
ESR2,NFKB2
ESR2,NKX2-3
ESR2,NR2F2
ESR2,NR2F6
ESR2,PATZ1
ESR2,PBX1
ESR2,PKNOX1
ESR2,PRDM10
ESR2,PRDM15
ESR2,RBPJ
ESR2,RFX1
ESR2,RFX6
ESR2,SIN3A
ESR2,SIX4
ESR2,SOX13
ESR2,SP1
ESR2,SP3
ESR2,SPDEF
ESR2,STAT1
ESR2,STAT2
ESR2,STAT3
ESR2,TFAP2B
ESR2,TGIF1
ESR2,USF1
ESR2,USF2
ESR2,ZNF16
ESR2,ZNF652
ESRRA,HIF1A
ESRRA,PPARG
ESRRA,RXRA
ESRRB,ESRRA
ESRRB,HIF1A
ETS1,AR
ETS1,ATF2
ETS1,EPAS1
ETS1,JUN
ETS1,MAF
ETS1,MEIS1
ETS1,NFKB1
ETS1,RUNX2
ETS1,SMAD3
ETS1,SP1
ETS1,TBP
ETS1,TP53
ETS2,ETS1
ETS2,FOS
ETS2,JUN
ETS2,TP53
ETV5,HOXD9
ETV6,FLI1
ETV6,SIN3A
FLI1,SMAD3
FLI1,SRF
FOS,ATF7
FOS,ESR1
FOS,FOSB
FOS,HOXD13
FOS,JUN
FOS,JUNB
FOS,JUND
FOS,MAF
FOS,MAFB
FOS,NFATC1
FOS,NFIX
FOS,NR2F1
FOS,NR2F6
FOS,SMAD3
FOS,USF1
FOS,USF2
FOSB,CREB5
FOSB,JUNB
FOSL1,JUN
FOSL1,JUNB
FOSL1,USF1
FOSL2,ATF2
FOSL2,ATF7
FOSL2,CREB5
FOSL2,JUN
FOSL2,JUNB
FOSL2,JUND
FOSL2,MEOX2
FOSL2,USF2
FOXA1,ALX4
FOXA1,CREB1
FOXA1,DLX5
FOXA1,FOXA3
FOXA1,GATA3
FOXA1,GRHL2
FOXA1,HOXB9
FOXA1,HOXD13
